,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1M,1.0,0.9870349492671927,0.9915062287655718,0.9960182025028441,1.0005714285714284,1.0012580054894784,1.0019455252918288,1.0026339899221255,1.0033234013293604,1.00401376146789,1.0038986354775827,1.0037835358862646,1.0036684626848562,1.0035534158642825,1.0034383954154726,1.0033234013293604,1.0032084335968832,1.0030934922089825,1.0029785771566044,1.0028636884306987,0.9986312307516824,0.9944343480236256,0.9902725935980092,0.9861455282721333,0.9820527201346045,0.9779937444146559,0.9739681833351873,0.9699756259694217,0.9660156681010702,0.9620879120879121,0.9581919667286856,0.9543274471332025,0.9504939745955923,0.9466911764705882,0.9429186860527733,0.9391761424586998,0.9354631905118068,0.9317794806300553,0.928124668716209,0.9244984160506864
10M,1.0,0.9830298013245033,0.986159169550173,0.9893085254096086,0.992478061011283,0.9925610163824808,0.9926439856223356,0.9927269687343254,0.9928099657219297,0.9928929765886289,0.9937654295158793,0.9946394170366027,0.9955149432032527,0.9963920120825642,0.9972706277556163,0.9981507943178953,0.9990325158793589,0.9999157965644998,1.00080064051241,1.0016870518768453,1.0012858618436307,1.0008849930464832,1.0004844450997326,1.0000842176183258,0.9996843102178259,0.9992847225144107,0.9988854541248712,0.9984865046666106,0.9980878737576432,0.9976895610165931,0.9972915660626929,0.9968938885157824,0.9964965279963077,0.9960994841253198,0.9957027565244733,0.9953063448160254,0.9949102486228347,0.9945144675683597,0.9941190012766581,0.9937238493723849
100M,1.0,1.0122913847541724,1.0157275401674586,1.0191871026339692,1.0226703121439964,1.0214601065040279,1.0202527617402373,1.0190482677201107,1.017846614358928,1.0166477916194792,1.0153254538257084,1.0140065514514853,1.0126910711264032,1.0113789995493467,1.010070323488045,1.0087650297786268,1.0074631053251781,1.006164537099305,1.0048693121396988,1.003577417551705,1.0034428025306834,1.0033082236180344,1.003173680799231,1.0030391740597555,1.0029047033850966,1.0027702687607516,1.002635870172225,1.0025015076050299,1.0023671810446861,1.0022328904767221,1.0020986358866737,1.0019644172600843,1.0018302345825056,1.0016960878394965,1.001561977016624,1.0014279020994623,1.0012938630735941,1.0011598599246092,1.0010258926381055,1.0008919611996878
1G,1.0,1.005197870278016,1.0007552553182562,0.9963517371022766,0.9919868017911855,0.9935984669647568,0.9952153775540009,0.9968375592086932,0.9984650377461173,1.0000978391524336,0.9994008036773055,0.9987047391473053,0.9980096435351076,0.9973155148190272,0.9966223509830002,0.9959301500165634,0.9952389099148345,0.9945486286784941,0.9938593043137657,0.9931709348323964,0.9928133318625605,0.992455986318413,0.992098897922087,0.9917420663961147,0.9913854914634272,0.9910291728473547,0.9906731102716242,0.9903173034603598,0.9899617521380825,0.9896064560297078,0.9892514148605462,0.988896628356303,0.9885420962430758,0.9881878182473556,0.9878337940960251,0.9874800235163579,0.9871265062360189,0.9867732419830623,0.9864202304859312,0.986067471473458
